STATE/UT,DISTRICT,TEHSIL/BLOCK ,VILLAGE NAME,SITE NAME,latitude,longitude,WELL SITE TYPE,water_level
Kerala,Palakkad,Mannarkkad,Thachanpara,Thachanpara,10.9583333,76.5083333,Dug Well,1.8
Kerala,Palakkad,Mannarkkad,Thenkara,Thenkara,11.0083333,76.4888889,Bore Well,2.44
Kerala,Palakkad,Nemmara,Adiparanda,Pallavur,10.6245,76.6033,Dug Well,3.1
Kerala,Palakkad,Nemmara,Melarkode,Melarkode,10.6078,76.5636,Bore Well,20.55
Kerala,Palakkad,Nemmara,Nemmara,Nemmara,10.5916667,76.5916667,Dug Well,2.52
Kerala,Palakkad,Ottappalam,Kadampazhipuram,Kadampazhipuram,10.8742,76.4447,Dug Well,4.7
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Palakkad,Ottappalam,Lakkidi,"Lakkidi
(Ramakrishnapadi)",10.7611,76.3333,Dug Well,8.2
Kerala,Palakkad,Ottappalam,Lakkidi,Lakkidi,10.7578,76.4733,Bore Well,21.65
,,,,Thekkumangalam,,,,
Kerala,Palakkad,Ottappalam,Mankara,Mankara,10.775,76.475,Dug Well,4
Kerala,Palakkad,Ottappalam,Ottapalam,Ottapalam,10.7666667,76.425,Dug Well,7.45
Kerala,Palakkad,Ottappalam,Vaniyamkulam,Vaniyamkulam,10.7666667,76.325,Dug Well,6.42
Kerala,Palakkad,Ottappalam,Palappuram-Ii,Palappuram-ii,10.7666667,76.4125,Dug Well,7.6
,,Municipality,,,,,,
Kerala,Palakkad,Palakkad,Karimpuzha,Karimpuzha,10.9175,76.42,Bore Well,2.25
Kerala,Palakkad,Palakkad,Kongad,Kongad,10.8572222,76.5155556,Bore Well,4.91
Kerala,Palakkad,Palakkad,Kongad,Kongad1,10.6861111,76.8694444,Dug Well,5.33
Kerala,Palakkad,Palakkad,Mundur,Mundur,10.5922222,76.1566667,Dug Well,3.1
Kerala,Palakkad,Palakkad,Mundur,Mundur Pz,10.7147,76.7353,Bore Well,35.27
Kerala,Palakkad,Palakkad,Pudhupariyaram,Pudhupariyaram,10.8064,76.6194,Dug Well,4.85
Kerala,Palakkad,Palakkad,Vattassery,Kottassery ,10.8583333,76.5,Dug Well,3.55
,,,,(Vattassery),,,,
Kerala,Palakkad,Palakkad ,Kannadi,Kannadi,10.7336111,76.6341667,Dug Well,3.6
,,Municipality,,,,,,
Kerala,Palakkad,Palakkad ,Koduvayur,Mattumanda,10.7992,76.5975,Dug Well,3.3
,,Municipality,,,,,,
Kerala,Palakkad,Pattambi,Koppam,Koppam (R1),10.8611111,76.1875,Dug Well,5.95
Kerala,Palakkad,Pattambi,Kullikallar,Mulayankavu,10.8639,76.2656,Dug Well,6.35
Kerala,Palakkad,Pattambi,Ongallur,Ongallur,10.8022,76.2194,Dug Well,8.44
Kerala,Palakkad,Pattambi,Pattambi,Pattambi,10.8041667,76.1888889,Dug Well,6.05
Kerala,Palakkad,Pattambi,Pattambi,Pattambi Pz,10.8103,76.1918,Bore Well,11.9
Kerala,Palakkad,Pattambi,Thiruvegapuram,Thiruvegapuram,10.8742,76.1269,Dug Well,8.34
Kerala,Palakkad,Pattambi,Vadavakkuriss,Vadavakkurissi,10.8122222,76.2436111,Dug Well,5
Kerala,Palakkad,Pattambi,Vallapuzha,Vallapuzha,10.8333333,76.25,Dug Well,5.25
Kerala,Palakkad,Pattambi,Vilayur,Vilayur,10.8928,76.1897,Dug Well,5.57
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Palakkad,Shornur Municipality,Shoranur,Shoranur,10.7708333,76.2583333,Dug Well,6.05
Kerala,Palakkad,Sreekrishnapuram,Cherpalchery,Cherpulassery (R1),10.875,76.325,Dug Well,6.95
Kerala,Palakkad,Sreekrishnapuram,Cherpalchery,Kulakkad,10.8875,76.3714,Dug Well,5.4
Kerala,Palakkad,Sreekrishnapuram,Kottapuram,Kottapuram,11.1652778,75.9338889,Dug Well,8.45
Kerala,Palakkad,Sreekrishnapuram,Kumaramputtur,Kumaramputtur,10.9277778,76.4194444,Dug Well,2.89
Kerala,Palakkad,Sreekrishnapuram,Pullundassery,Pullundassery,10.8633,76.4525,Bore Well,6.7
Kerala,Palakkad,Sreekrishnapuram,Punchapadam,Punchapadam,10.8822222,76.4194444,Dug Well,7.1
Kerala,Palakkad,Sreekrishnapuram,Sreekrishnapuram,Sreekrishnapuram,10.9203,76.42,Dug Well,8.32
Kerala,Palakkad,Thrithala,Anakkara,Kudallur,10.8,76.1333333,Dug Well,6
Kerala,Palakkad,Thrithala,Anakkara,Nellikatteri,10.7667,76.175,Dug Well,7.25
Kerala,Palakkad,Thrithala,Chalisseri,Chalisseri,10.7327778,76.0863889,Dug Well,8.3
Kerala,Palakkad,Thrithala,Kappur,Kumaranallur,10.7878,76.0581,Dug Well,9.9
Kerala,Palakkad,Thrithala,Kootanad,Kootanad,10.8572222,76.5155556,Dug Well,9.5
Kerala,Palakkad,Thrithala,Kootanad,Peringode,10.7411,76.1258,Dug Well,8.85
Kerala,Palakkad,Thrithala,Tannirkod,Tannirkod,10.775,76.0583333,Dug Well,7.8
Kerala,Palakkad,Thrithala,Thirumittacode,Thirumittamcode ,10.7522,76.1742,Dug Well,5.24
,,,,(Chathanur ),,,,
Kerala,Palakkad,Thrithala,Trittala,Trithala Pz,10.8028,76.1275,Bore Well,6.1
Kerala,Palakkad,Thrithala,Trittala,Trittala,10.8,76.1333333,Dug Well,6.4
Kerala,Pathanamthitta,Adoor Municipality,Adoor,Adoor (R2),9.16149,76.7198,Dug Well,9.53
Kerala,Pathanamthitta,Adoor Municipality,Churakod,Churakod,9.1154,76.7322,Dug Well,6.22
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Pathanamthitta,Adoor,Ezhamkulam,Ezhamkulam,9.15138889,76.7708333,Dug Well,6.3
Kerala,Pathanamthitta,Adoor Municipality,Kodumon,Kodumon,9.18456,76.7715,Dug Well,7.32
Kerala,Pathanamthitta,Elanthoor,Elanthoor,Elavumthitta,9.26394,76.7107,Dug Well,7.23
Kerala,Pathanamthitta,Elanthoor,Elanthoor,Thadiyur,9.38225,76.7082,Dug Well,7.5
Kerala,Pathanamthitta,Elanthoor,Ilanthur,Elanthur,9.33333333,76.7833333,Dug Well,3.4
Kerala,Pathanamthitta,Elanthoor,Kadammanitta,Kadammanitta,9.31455,76.7742,Dug Well,6.42
Kerala,Pathanamthitta,Elanthoor,Koipuram,Adoor Bypass,9.14443,76.7328,Dug Well,4.15
Kerala,Pathanamthitta,Elanthoor,Koipuram,Aruvapulam,9.20873,76.873,Dug Well,3.94
Kerala,Pathanamthitta,Elanthoor,Koipuram,Kaipattoor,9.22937,76.7541,Dug Well,7.05
Kerala,Pathanamthitta,Elanthoor,Koipuram,Koipuram Pz,9.34506,76.6564,Bore Well,11.52
Kerala,Pathanamthitta,Elanthoor,Naranganam,Naranganam (R1),9.32232,76.736,Dug Well,2.9
Kerala,Pathanamthitta,Elanthoor,Omallur,Omallur,9.23388889,76.7572222,Bore Well,8.61
Kerala,Pathanamthitta,Elanthoor,Omallur,Omallur(R1),9.24395,76.7522,Dug Well,8.61
Kerala,Pathanamthitta,Elanthoor,Prakkanam,Prakkanam,9.26111111,76.7583333,Dug Well,4.37
Kerala,Pathanamthitta,Elanthoor,Thumpaman,Thumpaman,9.22099,76.7131,Dug Well,8.49
Kerala,Pathanamthitta,Koipuram,Cherukolpuzha,Cherukolpuzha,9.35217,76.7274,Dug Well,5.84
,,,,(Airoor),,,,
Kerala,Pathanamthitta,Koipuram,Eraviperoor,Eraviperoor,9.38324,76.6404,Dug Well,2.35
Kerala,Pathanamthitta,Koipuram,Kidanganoor,Kidanganoor,9.30685,76.6848,Dug Well,4.58
Kerala,Pathanamthitta,Koipuram,Koipuram,Koipuram (R1),9.34506,76.6564,Dug Well,7.32
Kerala,Pathanamthitta,Koipuram,Kozhenchery,Aranmula (R2),9.32793,76.6847,Dug Well,6.3
Kerala,Pathanamthitta,Koipuram,Kozhenchery,Kozhenchery,9.3364,76.7086,Dug Well,1.77
Kerala,Pathanamthitta,Koipuram,Kuttoor,Kuttoor,9.35674,76.5905,Dug Well,2.78
Kerala,Pathanamthitta,Koipuram,Pullad,Pullad,9.35353,76.6793,Dug Well,6.12
Kerala,Pathanamthitta,Koipuram,Thayattumala,Thayattumala,9.40972222,76.6722222,Bore Well,9.22
Kerala,Pathanamthitta,Koipuram,Thelliyur,Thelliyur,9.39444444,76.6902778,Dug Well,7.53
Kerala,Pathanamthitta,Koipuram,Vennikulam,Vallamkulam,9.38415,76.6212,Dug Well,5.04
Kerala,Pathanamthitta,Koipuram,Vennikulam,Vennikulam,9.40304,76.6685,Dug Well,3.69
Kerala,Pathanamthitta,Konni,Athiringal,Athiringal (R1),9.16349,76.8698,Dug Well,8.33
Kerala,Pathanamthitta,Konni,Kalleli,Athumbukulam,9.26091,76.878,Dug Well,4.13
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Pathanamthitta,Konni,Konni,Konni,9.23333333,76.85,Dug Well,5.44
Kerala,Pathanamthitta,Konni,Konni,Vakayar (Valiakavu),9.20118,76.848,Dug Well,2.8
Kerala,Pathanamthitta,Konni,Koodal,Koodal,9.15333333,76.8561111,Dug Well,7.07
Kerala,Pathanamthitta,Konni,Naduvathumuzhi,Naduvathumuzhi,9.2,76.9166667,Dug Well,6.26
Kerala,Pathanamthitta,Konni,Thannithodu,Thannithodu,9.26992,76.9285,Dug Well,7.1
Kerala,Pathanamthitta,Konni,V Kottayam,V Kottayam,9.21408,76.8075,Dug Well,9.79
Kerala,Pathanamthitta,Konni,Vallicode,Vallicode,9.21944444,76.7744444,Bore Well,3.91
Kerala,Pathanamthitta,Konni,Vallicode,Vallikod,9.22442,76.7735,Dug Well,4.91
Kerala,Pathanamthitta,Kulanada,Pandalam,Pandalam,9.2375,76.7072222,Bore Well,3.89
Kerala,Pathanamthitta,Mallappally,Chalappally,Chalapally,9.417,76.7306,Dug Well,2
Kerala,Pathanamthitta,Mallappally,Ezhumattoor,Ezhumattoor,9.42372,76.7042,Dug Well,4.45
Kerala,Pathanamthitta,Mallappally,Kaviyur,Kaviyur,9.4,76.6,Dug Well,8.53
Kerala,Pathanamthitta,Mallappally,Kottanadu,Kottanadu,9.4,76.7333333,Dug Well,4.04
Kerala,Pathanamthitta,Mallappally,Kottangal,Kottangal,9.45261,76.7458,Dug Well,1.97
Kerala,Pathanamthitta,Mallappally,Kottangal,Kottangal Pz,9.45261,76.7458,Bore Well,2.68
Kerala,Pathanamthitta,Mallappally,Kunnamthanam,Kunnamthanam,9.43333333,76.6111111,Bore Well,3.35
Kerala,Pathanamthitta,Mallappally,Kunnamthanam,Kunnamthanam1,9.43578,76.6116,Dug Well,13.48
Kerala,Pathanamthitta,Mallappally,Mallapally,Mallapally,9.45277778,76.6472222,Dug Well,4.1
Kerala,Pathanamthitta,Mallappally,Murani,Murani,9.44289,76.6738,Dug Well,3.21
Kerala,Pathanamthitta,Mallappally,Vaipur,Vaipur,9.44835,76.6967,Dug Well,2.46
Kerala,Pathanamthitta,Pandalam,Pandalam,Kulanada,9.24329,76.6724,Dug Well,8.69
Kerala,Pathanamthitta,Pandalam,Pandalam,Pandalam Town,9.21628,76.6819,Dug Well,1.13
Kerala,Pathanamthitta,Pandalam,Pandalam,Pandalam-1,9.23194444,76.6463889,Dug Well,3.99
Kerala,Pathanamthitta,Pandalam,Paranthal,Paranthal,9.1909,76.7052,Dug Well,4.55
Kerala,Pathanamthitta,Parakkode,Enathu,Enathu,9.08833333,76.7572222,Dug Well,9.3
Kerala,Pathanamthitta,Parakkode,Enathu,Kudutha,9.12777,76.8388,Dug Well,7.9
Kerala,Pathanamthitta,Parakkode,Enathu,Poothangara,9.13519,76.8211,Dug Well,5.4
Kerala,Pathanamthitta,Parakkode,Ezhamkulam,Ezhamkulam,8.9275,77.01,Bore Well,6.58
Kerala,Pathanamthitta,Parakkode,Kadambanad,Kadambanad,9.09279,76.6862,Dug Well,4.99
Kerala,Pathanamthitta,Parakkode,Kalanjoor,Kalanjoor,9.12308,76.8515,Dug Well,5.93
Kerala,Pathanamthitta,Parakkode,Mannadi,Mannadi,9.08591,76.7227,Dug Well,2.8
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Pathanamthitta,Pathanamthitta ,Kumbanad,Kumbanad,9.36803,76.6572,Dug Well,7.22
,,Municipality,,,,,,
Kerala,Pathanamthitta,Pathanamthitta ,Malayalapuzha,Malayalapuzha,9.28737,76.8222,Dug Well,6.52
,,Municipality,,,,,,
Kerala,Pathanamthitta,Pathanamthitta ,Pathanamthitta,Pathanamthitta (R1),9.26509,76.7876,Dug Well,3.43
,,Municipality,,,,,,
Kerala,Pathanamthitta,Pulikeezhu,Muthoor,Muthoor,9.40833333,76.5519444,Dug Well,3.52
Kerala,Pathanamthitta,Pulikeezhu,Muthoor,Thiruvalla,9.37923,76.5682,Dug Well,7.1
Kerala,Pathanamthitta,Pulikeezhu,Peringara,Peringara (R1),9.4,76.5333333,Dug Well,1.78
Kerala,Pathanamthitta,Pulikeezhu,Podiyadi,Podiyadi,9.36343,76.5443,Dug Well,1.88
Kerala,Pathanamthitta,Pulikeezhu,Pulikeezh,Pulikeezh,9.35138889,76.5458333,Dug Well,3.09
Kerala,Pathanamthitta,Ranni,Ankamuzhi,Ankamuzhi,9.36666667,77,Dug Well,5.79
Kerala,Pathanamthitta,Ranni,Chetheckal,Chetheckal,9.43055556,76.8125,Bore Well,2.77
Kerala,Pathanamthitta,Ranni,Chittar,Chittar (R1),9.33102,76.9271,Dug Well,10.42
Kerala,Pathanamthitta,Ranni,Edakkulam,Edakkulam,9.35361111,76.8025,Dug Well,5.29
Kerala,Pathanamthitta,Ranni,Kadumeenchira,Kadumeenchira,9.3963,76.8542,Dug Well,9.15
Kerala,Pathanamthitta,Ranni,Karikulam,Karinkulam (R1),9.39411,76.8272,Dug Well,2.62
Kerala,Pathanamthitta,Ranni,Kumplampoika,Kumplampoika,9.31944444,76.8125,Dug Well,2.42
Kerala,Pathanamthitta,Ranni,Laha Balawadi,Laha balawadi,9.36666667,76.9180556,Dug Well,2.63
Kerala,Pathanamthitta,Ranni,Laha Peruman,Laha peruman,9.36388889,76.8888889,Dug Well,9.85
Kerala,Pathanamthitta,Ranni,Maniyar,Maniyar,9.325,76.8791667,Dug Well,5.01
Kerala,Pathanamthitta,Ranni,Nilakkal,Nilakkal New,9.38956,77.0123,Dug Well,5.65
Kerala,Pathanamthitta,Ranni,Plappally,Plappally,9.39166667,76.9666667,Dug Well,2.62
Kerala,Pathanamthitta,Ranni,Ranni I,Ranni i,9.37027778,76.7833333,Dug Well,4.45
Kerala,Pathanamthitta,Ranni,Ranni Perunad,Ranni perunad,9.36666667,76.8555556,Dug Well,6.2
Kerala,Pathanamthitta,Ranni,Vadasserikara,Vadasserikara,9.34166667,76.8361111,Dug Well,3.67
Kerala,Pathanamthitta,Ranni,Vechoochira,Vechoochira (R1),9.43633,76.8535,Dug Well,4.73
Kerala,Thiruvananthapuram,Athiyannur,Aralumoodu,Aralumoodu,8.41472,77.0614,Dug Well,14.05
Kerala,Thiruvananthapuram,Athiyannur,Athazhamangalam,Athazhamangalam,8.38479,77.0723,Dug Well,17.4
Kerala,Thiruvananthapuram,Athiyannur,Chittagode,Chittagode,8.36944444,77.075,Dug Well,6.11
Kerala,Thiruvananthapuram,Athiyannur,Kanjiramkulam,Kanjiramkulam,8.3601,77.0546,Dug Well,43.58
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Thiruvananthapuram,Athiyannur,Kanjiramkulam,"Kanjiramkulam
Church",8.36139,77.0519,Dug Well,21.36
Kerala,Thiruvananthapuram,Athiyannur,Kulathur,Kulathur,8.31944444,77.1083333,Dug Well,9.74
Kerala,Thiruvananthapuram,Athiyannur,Mulloor,Mulloor,8.36639,77.0094,Dug Well,25
Kerala,Thiruvananthapuram,Athiyannur,Nagapuram,Nagapuram,8.31944444,77.0583333,Dug Well,14.99
Kerala,Thiruvananthapuram,Athiyannur,Pulluvila,Pulluvila,8.34724,77.0467,Dug Well,53
Kerala,Thiruvananthapuram,Athiyannur,Venpakal,Venpakal,8.38392,77.0691,Dug Well,6.6
Kerala,Thiruvananthapuram,Attingal Municipality,Attingal,Attingal,8.69722222,76.8166667,Dug Well,7.88
Kerala,Thiruvananthapuram,Attingal Municipality,Valakkad,Valakkad,8.68737,76.8654,Dug Well,11.85
Kerala,Thiruvananthapuram,Chirayinkeezhu,Azhoor,Azhoor,8.64417,76.7983,Dug Well,10.65
Kerala,Thiruvananthapuram,Chirayinkeezhu,Azhoor,Sasthavattom,8.64417,76.8106,Dug Well,8.63
Kerala,Thiruvananthapuram,Chirayinkeezhu,Chirayinkil,Chirayinkil,8.65833333,76.7888889,Dug Well,10.48
Kerala,Thiruvananthapuram,Chirayinkeezhu,Kadakkavur,Kadakkavur(R1),8.67916667,76.7708333,Dug Well,3.4
Kerala,Thiruvananthapuram,Chirayinkeezhu,Korani,Korani,8.65833333,76.8416667,Dug Well,7.24
Kerala,Thiruvananthapuram,Chirayinkeezhu,Perumathura,Perumathura,8.62583333,76.8061111,Dug Well,2.1
Kerala,Thiruvananthapuram,Chirayinkeezhu,Perumgulam,Perumgulam,8.70594,76.7854,Dug Well,7.42
Kerala,Thiruvananthapuram,Chirayinkeezhu,Perumkuzhi,Perumkuzhi,8.62916667,76.8125,Dug Well,3.26
Kerala,Thiruvananthapuram,Chirayinkeezhu,Tekkada,Tekkada,8.63082,76.9569,Dug Well,3.93
Kerala,Thiruvananthapuram,Chirayinkeezhu,Thonakkal,Thonakkal,8.61944444,76.8416667,Dug Well,13.98
Kerala,Thiruvananthapuram,Chirayinkeezhu,Vakkom,Vakkom,8.68917,76.7639,Dug Well,4.17
Kerala,Thiruvananthapuram,Chirayinkeezhu,Vazhakkad,Vazhakkad Pz,8.68472222,76.8694444,Bore Well,9.84
Kerala,Thiruvananthapuram,Chirayinkeezhu,Veyloor,Veyloor,8.61944444,76.825,Dug Well,25.1
Kerala,Thiruvananthapuram,Kazhakkoottam,Mangalapuram,Mangalapuram,8.62278,76.8594,Dug Well,20.5
Kerala,Thiruvananthapuram,Kazhakkoottam,Murukumpuzha,Murukumpuzha(R1),8.60833333,76.8277778,Dug Well,3.05
Kerala,Thiruvananthapuram,Kazhakkoottam,Thumba,Thumba,8.55278,76.8542,Dug Well,3.55
Kerala,Thiruvananthapuram,Kazhakkoottam,Vengod,Vengod,8.65611,76.8669,Dug Well,4.02
Kerala,Thiruvananthapuram,Kazhakkoottam,Vengod,Vengod Pz,8.65555556,76.8666667,Bore Well,7.29
Kerala,Thiruvananthapuram,Kilimanoor,Kilimannor,Kilimannor,8.77638889,76.8805556,Dug Well,7.68
Kerala,Thiruvananthapuram,Kilimanoor,Madavur,Madavur,8.825,76.8347222,Dug Well,9.7
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Thiruvananthapuram,Kilimanoor,Ponganadu,Ponganadu,8.78222,76.8444,Dug Well,4.68
Kerala,Thiruvananthapuram,Kilimanoor,Thattatumala,Parandakuzhi,8.81629,76.8992,Dug Well,8.94
Kerala,Thiruvananthapuram,Nedumangad,Anad,Chullimanoor,8.64286,77.0206,Dug Well,6.4
Kerala,Thiruvananthapuram,Nedumangad,Aruvikara,Aruvikara,8.56944444,77.0194444,Dug Well,2.53
Kerala,Thiruvananthapuram,Nedumangad,Cheeranikara,Cheeranikara,8.64877,76.9628,Dug Well,7.68
Kerala,Thiruvananthapuram,Nedumangad,Karinga,Karinga,8.6228,77.0355,Dug Well,1.97
Kerala,Thiruvananthapuram,Nedumangad,Mannanthala,Mannanthala,8.56944444,76.95,Dug Well,5.35
Kerala,Thiruvananthapuram,Nedumangad,Perumgur,Perumgur(R1),8.61944444,76.9388889,Dug Well,4.28
Kerala,Thiruvananthapuram,Nedumangad,Vattapara,Vattapara,8.59167,76.9531,Dug Well,4.55
Kerala,Thiruvananthapuram,Neyyatinkara ,Balaramapuram,Balaramapuram(R1),8.42316,77.0469,Dug Well,6.35
,,Municipality,,,,,,
Kerala,Thiruvananthapuram,Neyyatinkara ,Neyyattinkara,Neyyattinkara,8.41111111,77.0805556,Dug Well,11.5
,,Municipality,,,,,,
Kerala,Thiruvananthapuram,Neyyatinkara ,Sasthanthala,Sasthanthala,8.38611111,77.075,Dug Well,4.42
,,Municipality,,,,,,
Kerala,Thiruvananthapuram,Parassala,Kulathoor,Kulathoor pz,8.32638889,77.1097222,Bore Well,10.87
Kerala,Thiruvananthapuram,Parassala,Parassala,Parassala,8.34027778,77.1569444,Dug Well,0.53
Kerala,Thiruvananthapuram,Parassala,Poovar-Ii,Poovar-ii,8.31666667,77.0736111,Dug Well,18.2
Kerala,Thiruvananthapuram,Parassala,Udyankulangara,Vattavila,8.37528,77.1078,Dug Well,10.12
Kerala,Thiruvananthapuram,Perumkadavila,Amboori,Amboori,8.50555556,77.1833333,Dug Well,8.5
Kerala,Thiruvananthapuram,Perumkadavila,Ayyankode,Ayyankode,8.4715,77.1583,Dug Well,8.31
Kerala,Thiruvananthapuram,Perumkadavila,Ayyankode,"Ottashekharamangal
am",8.47127,77.1283,Dug Well,3.19
Kerala,Thiruvananthapuram,Perumkadavila,Chaykottukonam,Chaykottukonam,8.40222,77.1056,Dug Well,6.7
Kerala,Thiruvananthapuram,Perumkadavila,Kallikkad,Kallikkad,8.53055556,77.125,Dug Well,1.92
Kerala,Thiruvananthapuram,Perumkadavila,Perunkadavila,Perunkadavila,8.43944444,77.1116667,Dug Well,10.15
Kerala,Thiruvananthapuram,Perumkadavila,Vazhichal,Vazhichal,8.50361,77.1603,Dug Well,2.34
Kerala,Thiruvananthapuram,Perumkadavila,Vellarada,Vellarada(R1),8.44111111,77.1972222,Dug Well,4.9
Kerala,Thiruvananthapuram,Thiruvananthapuram Karakulam,,Karakulam,8.56417,76.9856,Dug Well,3.17
,,Rural,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Kariyavattom,,Kariavattom,8.56417,76.895,Dug Well,0.7
,,Rural,,,,,,
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Thiruvananthapuram,Thiruvananthapuram Kariyavattom,,Kariyavattom Pz,8.56527778,76.8902778,Bore Well,12.7
,,Rural,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Kalliyoor,,Ookod,8.44694,76.9942,Dug Well,10.58
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Kochuveli,,Kochuveli(R1),8.51571,76.8962,Dug Well,1.89
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Pattom,,Pattom Pz,8.51944444,76.9402778,Bore Well,11.47
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Poonthura,,Poonthura (R1),8.44443,76.9438,Dug Well,2.45
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Sreekariyam,,Sreekariyam Pz,8.55,76.9166667,Bore Well,12.38
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Vizhinjam,,Venganoor,8.39611,77.0061,Dug Well,22.22
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Thiruvananthapuram Vizhinjam,,Vizhinjam,8.38278,76.9911,Dug Well,1.04
,,Corporation,,,,,,
Kerala,Thiruvananthapuram,Vamanapuram,Bharathanoor,Bharathanoor,8.76556,76.9856,Dug Well,7.13
Kerala,Thiruvananthapuram,Vamanapuram,Chembur,Chembur,8.6825,76.8756,Dug Well,6.27
Kerala,Thiruvananthapuram,Vamanapuram,Kallar,Kallar,8.70833333,77.1308333,Dug Well,3.96
Kerala,Thiruvananthapuram,Vamanapuram,Nanniyode,Nanniyode,10.6439,76.6797,Dug Well,7.07
Kerala,Thiruvananthapuram,Vamanapuram,Palode,Palode,8.72083333,77.0319444,Dug Well,3.83
Kerala,Thiruvananthapuram,Vamanapuram,Pangode,Pangode,8.76527778,76.9694444,Dug Well,4.5
Kerala,Thiruvananthapuram,Vamanapuram,Peringamala,Peringamala Pz,8.72777778,77.0472222,Bore Well,10.84
Kerala,Thiruvananthapuram,Vamanapuram,Ponmudi,Ponmudi(R1),8.74583333,77.1255556,Dug Well,3.9
Kerala,Thiruvananthapuram,Vamanapuram,Pothencod,Pothencod,8.63888889,76.8972222,Dug Well,4.07
Kerala,Thiruvananthapuram,Vamanapuram,Vamanapuram,Vamanapuram,8.71944444,76.9,Dug Well,8.34
Kerala,Thiruvananthapuram,Vamanapuram,Vamanapuram,Venjaramoodu,8.67925,76.9092,Dug Well,7.85
Kerala,Thiruvananthapuram,Varkala,Cherunniyur,Cherunniyur,8.72361,76.7581,Dug Well,14.8
Kerala,Thiruvananthapuram,Varkala,Edavai,Edavai,8.76111111,76.7,Dug Well,10.85
Kerala,Thiruvananthapuram,Varkala,Kappil,Kappil,8.77611,76.6839,Dug Well,11.08
Kerala,Thiruvananthapuram,Varkala,Manambur,Manambur Pz,8.73055556,76.7916667,Bore Well,11.8
Kerala,Thiruvananthapuram,Varkala,Navaikulam,Navaikulam,8.79556,76.8003,Dug Well,10.85
,,NAME,,,,,,LEVEL
,,,,,,,,(mbgl)
Kerala,Thiruvananthapuram,Varkala,Palayamkunnu,Palayamkunnu,8.77487,76.7406,Dug Well,10.25
Kerala,Thiruvananthapuram,Varkala Municipality,Varkala,Varkala,8.73111111,76.7166667,Dug Well,14.22
Kerala,Thiruvananthapuram,Varkala Municipality,Varkala(Shallow),Varkala(shallow),8.73222222,76.7166667,Tube Well,18.04
Kerala,Thiruvananthapuram,Varkala Municipality,Vettoor,Melvettoor,8.72472,76.7417,Dug Well,34.39
Kerala,Thiruvananthapuram,Vellanad,Anappara,Anappara Valayanki,8.69639,77.1081,Dug Well,6.05
Kerala,Thiruvananthapuram,Vellanad,Aryanadu,Ariyanadu,8.57992,77.0858,Dug Well,4.6
Kerala,Thiruvananthapuram,Vellanad,Aryanadu,Ariyanadu Pz,8.58055556,77.0861111,Bore Well,6.63
Kerala,Thiruvananthapuram,Vellanad,Aryanadu,Ithye,8.60936,77.0947,Dug Well,6.4
Kerala,Thiruvananthapuram,Vellanad,Changa,Changa,8.57846,77.071,Dug Well,7.1
Kerala,Thiruvananthapuram,Vellanad,Chennampara,Chennampara,8.65917,77.08,Dug Well,6.3
Kerala,Thiruvananthapuram,Vellanad,Kattakkada,Kandala,8.48345,77.0722,Dug Well,10.9
Kerala,Thiruvananthapuram,Vellanad,Kattakkada,Kattakkada,8.50694444,77.0833333,Dug Well,3.25
Kerala,Thiruvananthapuram,Vellanad,Maruthamoola,Maruthamala,8.675,77.1277778,Dug Well,7.23
Kerala,Thiruvananthapuram,Vellanad,Nedumangad,Nedumangad,8.60972222,77.0097222,Dug Well,7.55
Kerala,Thiruvananthapuram,Vellanad,Parandod,Parandod,8.62056,77.0847,Dug Well,5
Kerala,Thiruvananthapuram,Vellanad,Peringamala,Arukannukuzhi,8.71136,77.075,Dug Well,4.53
Kerala,Thiruvananthapuram,Vellanad,Peringamala,Peringamala,8.74944,77.0497,Dug Well,8.41
Kerala,Thiruvananthapuram,Vellanad,Shankaramugham,Shankaramugham,8.5682,77.0326,Dug Well,6.02
Kerala,Thiruvananthapuram,Vellanad,Tholicode,Malayadi,8.63829,77.0756,Dug Well,3.98
Kerala,Thiruvananthapuram,Vellanad,Tholicode,Tholicode,8.65472,77.0517,Dug Well,6.4
Kerala,Thiruvananthapuram,Vellanad,Uzhamalakkal,Uzhamalakkal,8.59056,77.0578,Dug Well,3.5
